Label,Site,Genus,Treatment,Genotype,Color_type,Color,Name,Area1,Mean_frag,StdDev1,Mode1,Min1,Max1,MinThr1,MaxThr1,Label_match
FP_Acp_T2_FP29.jpg_RGB,FP,Acp,T2,FP29,RGB,R,FP_Acp_T2_FP29.jpg_RGB_01,107990,67.163,19.432,48,17,119,0,255,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_RGB,FP,Acp,T2,FP29,RGB,G,FP_Acp_T2_FP29.jpg_RGB_02,107990,53.631,21.51,29,8,104,0,255,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_RGB,FP,Acp,T2,FP29,RGB,B,FP_Acp_T2_FP29.jpg_RGB_03,107990,38.342,25.204,11,0,101,0,255,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_LAB,FP,Acp,T2,FP29,LAB,R,FP_Acp_T2_FP29.jpg_LAB_04,107990,23.299,9.383,12.074,3.109,44.458,-3.40E+38,3.40E+38,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_LAB,FP,Acp,T2,FP29,LAB,G,FP_Acp_T2_FP29.jpg_LAB_05,107990,3.901,2.243,5.756,-8.25,10.571,-3.40E+38,3.40E+38,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_LAB,FP,Acp,T2,FP29,LAB,B,FP_Acp_T2_FP29.jpg_LAB_06,107990,11.754,5.174,13.571,-4.904,26.315,-3.40E+38,3.40E+38,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_HSB,FP,Acp,T2,FP29,HSB,R,FP_Acp_T2_FP29.jpg_HSB_07,107990,28.138,29.892,21,0,252,0,255,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_HSB,FP,Acp,T2,FP29,HSB,G,FP_Acp_T2_FP29.jpg_HSB_08,107990,124.226,59.312,185,0,255,0,255,FP_Acp_T2_FP29
FP_Acp_T2_FP29.jpg_HSB,FP,Acp,T2,FP29,HSB,B,FP_Acp_T2_FP29.jpg_HSB_09,107990,67.468,19.442,48,22,119,0,255,FP_Acp_T2_FP29
FP_Acp_T2_FP30.jpg_RGB,FP,Acp,T2,FP30,RGB,R,FP_Acp_T2_FP30.jpg_RGB_01,98507,53.188,17.349,43,0,109,0,255,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_RGB,FP,Acp,T2,FP30,RGB,G,FP_Acp_T2_FP30.jpg_RGB_02,98507,39.443,17.887,26,0,91,0,255,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_RGB,FP,Acp,T2,FP30,RGB,B,FP_Acp_T2_FP30.jpg_RGB_03,98507,23.673,18.002,10,0,88,0,255,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_LAB,FP,Acp,T2,FP30,LAB,R,FP_Acp_T2_FP30.jpg_LAB_04,98507,16.863,8.064,11.951,0,38.974,-3.40E+38,3.40E+38,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_LAB,FP,Acp,T2,FP30,LAB,G,FP_Acp_T2_FP30.jpg_LAB_05,98507,4.191,2.067,5.227,-9.055,11.897,-3.40E+38,3.40E+38,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_LAB,FP,Acp,T2,FP30,LAB,B,FP_Acp_T2_FP30.jpg_LAB_06,98507,12.009,4.692,13.043,-4.622,27.795,-3.40E+38,3.40E+38,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_HSB,FP,Acp,T2,FP30,HSB,R,FP_Acp_T2_FP30.jpg_HSB_07,98507,23.97,15.532,20,0,250,0,255,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_HSB,FP,Acp,T2,FP30,HSB,G,FP_Acp_T2_FP30.jpg_HSB_08,98507,152.1,50.447,191,0,255,0,255,FP_Acp_T2_FP30
FP_Acp_T2_FP30.jpg_HSB,FP,Acp,T2,FP30,HSB,B,FP_Acp_T2_FP30.jpg_HSB_09,98507,53.309,17.355,43,0,109,0,255,FP_Acp_T2_FP30
FP_Acp_T3_FP21.jpg_RGB,FP,Acp,T3,FP21,RGB,R,FP_Acp_T3_FP21.jpg_RGB_01,176826,99.635,13.234,90,21,140,0,255,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_RGB,FP,Acp,T3,FP21,RGB,G,FP_Acp_T3_FP21.jpg_RGB_02,176826,81.294,15.445,68,19,122,0,255,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_RGB,FP,Acp,T3,FP21,RGB,B,FP_Acp_T3_FP21.jpg_RGB_03,176826,54.555,18.83,37,4,118,0,255,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_LAB,FP,Acp,T3,FP21,LAB,R,FP_Acp_T3_FP21.jpg_LAB_04,176826,35.707,6.244,29.113,6.034,51.657,-3.40E+38,3.40E+38,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_LAB,FP,Acp,T3,FP21,LAB,G,FP_Acp_T3_FP21.jpg_LAB_05,176826,3.734,1.44,4.794,-2.989,10.163,-3.40E+38,3.40E+38,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_LAB,FP,Acp,T3,FP21,LAB,B,FP_Acp_T3_FP21.jpg_LAB_06,176826,18.656,4.002,21.163,-2.666,26.453,-3.40E+38,3.40E+38,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_HSB,FP,Acp,T3,FP21,HSB,R,FP_Acp_T3_FP21.jpg_HSB_07,176826,24.597,3.307,24,0,244,0,255,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_HSB,FP,Acp,T3,FP21,HSB,G,FP_Acp_T3_FP21.jpg_HSB_08,176826,118.28,30.76,150,0,231,0,255,FP_Acp_T3_FP21
FP_Acp_T3_FP21.jpg_HSB,FP,Acp,T3,FP21,HSB,B,FP_Acp_T3_FP21.jpg_HSB_09,176826,99.635,13.234,90,22,140,0,255,FP_Acp_T3_FP21
FP_Acp_T3_FP22.jpg_RGB,FP,Acp,T3,FP22,RGB,R,FP_Acp_T3_FP22.jpg_RGB_01,195466,100.562,12.496,102,9,135,0,255,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_RGB,FP,Acp,T3,FP22,RGB,G,FP_Acp_T3_FP22.jpg_RGB_02,195466,86.106,14.655,84,0,121,0,255,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_RGB,FP,Acp,T3,FP22,RGB,B,FP_Acp_T3_FP22.jpg_RGB_03,195466,67.882,18.63,57,0,129,0,255,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_LAB,FP,Acp,T3,FP22,LAB,R,FP_Acp_T3_FP22.jpg_LAB_04,195466,37.489,5.925,35.843,2.523,50.851,-3.40E+38,3.40E+38,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_LAB,FP,Acp,T3,FP22,LAB,G,FP_Acp_T3_FP22.jpg_LAB_05,195466,3.051,1.681,2.645,-7.857,20.896,-3.40E+38,3.40E+38,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_LAB,FP,Acp,T3,FP22,LAB,B,FP_Acp_T3_FP22.jpg_LAB_06,195466,12.906,5.141,17.13,-13.347,22.858,-3.40E+38,3.40E+38,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_HSB,FP,Acp,T3,FP22,HSB,R,FP_Acp_T3_FP22.jpg_HSB_07,195466,26.745,26.331,23,0,253,0,255,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_HSB,FP,Acp,T3,FP22,HSB,G,FP_Acp_T3_FP22.jpg_HSB_08,195466,85.233,32.076,102,0,255,0,255,FP_Acp_T3_FP22
FP_Acp_T3_FP22.jpg_HSB,FP,Acp,T3,FP22,HSB,B,FP_Acp_T3_FP22.jpg_HSB_09,195466,100.659,12.295,102,12,135,0,255,FP_Acp_T3_FP22
FP_Acp_T3_FP23.jpg_RGB,FP,Acp,T3,FP23,RGB,R,FP_Acp_T3_FP23.jpg_RGB_01,181706,99.643,17.179,103,0,140,0,255,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_RGB,FP,Acp,T3,FP23,RGB,G,FP_Acp_T3_FP23.jpg_RGB_02,181706,83.925,19.678,85,4,124,0,255,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_RGB,FP,Acp,T3,FP23,RGB,B,FP_Acp_T3_FP23.jpg_RGB_03,181706,60.907,22.868,51,0,119,0,255,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_LAB,FP,Acp,T3,FP23,LAB,R,FP_Acp_T3_FP23.jpg_LAB_04,181706,36.542,8.025,29.895,0.844,52.67,-3.40E+38,3.40E+38,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_LAB,FP,Acp,T3,FP23,LAB,G,FP_Acp_T3_FP23.jpg_LAB_05,181706,3.013,1.588,1.173,-4.696,9.962,-3.40E+38,3.40E+38,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_LAB,FP,Acp,T3,FP23,LAB,B,FP_Acp_T3_FP23.jpg_LAB_06,181706,16.018,4.567,18.287,-2.253,24.921,-3.40E+38,3.40E+38,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_HSB,FP,Acp,T3,FP23,HSB,R,FP_Acp_T3_FP23.jpg_HSB_07,181706,24.67,3.702,26,0,244,0,255,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_HSB,FP,Acp,T3,FP23,HSB,G,FP_Acp_T3_FP23.jpg_HSB_08,181706,103.649,36.338,127,0,255,0,255,FP_Acp_T3_FP23
FP_Acp_T3_FP23.jpg_HSB,FP,Acp,T3,FP23,HSB,B,FP_Acp_T3_FP23.jpg_HSB_09,181706,99.644,17.176,103,4,140,0,255,FP_Acp_T3_FP23
FP_Acp_T3_FP24.jpg_RGB,FP,Acp,T3,FP24,RGB,R,FP_Acp_T3_FP24.jpg_RGB_01,164366,97.561,13.13,94,32,136,0,255,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_RGB,FP,Acp,T3,FP24,RGB,G,FP_Acp_T3_FP24.jpg_RGB_02,164366,81.8,15.475,76,28,118,0,255,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_RGB,FP,Acp,T3,FP24,RGB,B,FP_Acp_T3_FP24.jpg_RGB_03,164366,63.35,19.812,61,12,116,0,255,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_LAB,FP,Acp,T3,FP24,LAB,R,FP_Acp_T3_FP24.jpg_LAB_04,164366,35.802,6.312,34.824,10.615,50.471,-3.40E+38,3.40E+38,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_LAB,FP,Acp,T3,FP24,LAB,G,FP_Acp_T3_FP24.jpg_LAB_05,164366,3.647,1.166,4.014,-1.643,8.813,-3.40E+38,3.40E+38,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_LAB,FP,Acp,T3,FP24,LAB,B,FP_Acp_T3_FP24.jpg_LAB_06,164366,13.401,4.16,11.256,-1.53,23.747,-3.40E+38,3.40E+38,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_HSB,FP,Acp,T3,FP24,HSB,R,FP_Acp_T3_FP24.jpg_HSB_07,164366,22.018,3.551,23,0,250,0,255,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_HSB,FP,Acp,T3,FP24,HSB,G,FP_Acp_T3_FP24.jpg_HSB_08,164366,92.537,31.777,85,6,200,0,255,FP_Acp_T3_FP24
FP_Acp_T3_FP24.jpg_HSB,FP,Acp,T3,FP24,HSB,B,FP_Acp_T3_FP24.jpg_HSB_09,164366,97.561,13.13,94,32,136,0,255,FP_Acp_T3_FP24
FP_Acp_T3_FP25.jpg_RGB,FP,Acp,T3,FP25,RGB,R,FP_Acp_T3_FP25.jpg_RGB_01,143475,84.412,20.383,70,11,135,0,255,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_RGB,FP,Acp,T3,FP25,RGB,G,FP_Acp_T3_FP25.jpg_RGB_02,143475,68.494,22.86,49,7,117,0,255,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_RGB,FP,Acp,T3,FP25,RGB,B,FP_Acp_T3_FP25.jpg_RGB_03,143475,48.95,24.914,24,0,116,0,255,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_LAB,FP,Acp,T3,FP25,LAB,R,FP_Acp_T3_FP25.jpg_LAB_04,143475,30.017,9.55,20.876,2.015,50.058,-3.40E+38,3.40E+38,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_LAB,FP,Acp,T3,FP25,LAB,G,FP_Acp_T3_FP25.jpg_LAB_05,143475,3.982,1.952,5.385,-5.428,10.168,-3.40E+38,3.40E+38,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_LAB,FP,Acp,T3,FP25,LAB,B,FP_Acp_T3_FP25.jpg_LAB_06,143475,14.563,4.709,13.816,-3.631,26.446,-3.40E+38,3.40E+38,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_HSB,FP,Acp,T3,FP25,HSB,R,FP_Acp_T3_FP25.jpg_HSB_07,143475,23.265,8.489,23,0,250,0,255,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_HSB,FP,Acp,T3,FP25,HSB,G,FP_Acp_T3_FP25.jpg_HSB_08,143475,114.802,43.146,153,0,255,0,255,FP_Acp_T3_FP25
FP_Acp_T3_FP25.jpg_HSB,FP,Acp,T3,FP25,HSB,B,FP_Acp_T3_FP25.jpg_HSB_09,143475,84.439,20.374,70,11,135,0,255,FP_Acp_T3_FP25
FP_Acp_T3_FP26.jpg_RGB,FP,Acp,T3,FP26,RGB,R,FP_Acp_T3_FP26.jpg_RGB_01,174352,96.812,13.034,90,59,132,0,255,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_RGB,FP,Acp,T3,FP26,RGB,G,FP_Acp_T3_FP26.jpg_RGB_02,174352,79.514,16.367,69,38,117,0,255,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_RGB,FP,Acp,T3,FP26,RGB,B,FP_Acp_T3_FP26.jpg_RGB_03,174352,60.731,19.922,44,16,114,0,255,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_LAB,FP,Acp,T3,FP26,LAB,R,FP_Acp_T3_FP26.jpg_LAB_04,174352,34.999,6.566,30.596,17.257,49.625,-3.40E+38,3.40E+38,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_LAB,FP,Acp,T3,FP26,LAB,G,FP_Acp_T3_FP26.jpg_LAB_05,174352,4.368,1.668,5.976,-2.001,9.977,-3.40E+38,3.40E+38,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_LAB,FP,Acp,T3,FP26,LAB,B,FP_Acp_T3_FP26.jpg_LAB_06,174352,13.936,3.981,16.344,-1.396,23.904,-3.40E+38,3.40E+38,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_HSB,FP,Acp,T3,FP26,HSB,R,FP_Acp_T3_FP26.jpg_HSB_07,174352,21.499,2.529,21,0,244,0,255,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_HSB,FP,Acp,T3,FP26,HSB,G,FP_Acp_T3_FP26.jpg_HSB_08,174352,98.305,32.72,127,0,188,0,255,FP_Acp_T3_FP26
FP_Acp_T3_FP26.jpg_HSB,FP,Acp,T3,FP26,HSB,B,FP_Acp_T3_FP26.jpg_HSB_09,174352,96.812,13.034,90,59,132,0,255,FP_Acp_T3_FP26
FP_Acp_T3_FP27.jpg_RGB,FP,Acp,T3,FP27,RGB,R,FP_Acp_T3_FP27.jpg_RGB_01,219239,122.427,18.65,134,23,167,0,255,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_RGB,FP,Acp,T3,FP27,RGB,G,FP_Acp_T3_FP27.jpg_RGB_02,219239,103.59,20.061,104,27,148,0,255,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_RGB,FP,Acp,T3,FP27,RGB,B,FP_Acp_T3_FP27.jpg_RGB_03,219239,73.767,24.745,51,19,155,0,255,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_LAB,FP,Acp,T3,FP27,LAB,R,FP_Acp_T3_FP27.jpg_LAB_04,219239,44.845,7.884,44.833,11.553,60.943,-3.40E+38,3.40E+38,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_LAB,FP,Acp,T3,FP27,LAB,G,FP_Acp_T3_FP27.jpg_LAB_05,219239,3.257,2.088,2.17,-11.551,16.891,-3.40E+38,3.40E+38,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_LAB,FP,Acp,T3,FP27,LAB,B,FP_Acp_T3_FP27.jpg_LAB_06,219239,19.687,7.548,24.906,-13.738,34.875,-3.40E+38,3.40E+38,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_HSB,FP,Acp,T3,FP27,HSB,R,FP_Acp_T3_FP27.jpg_HSB_07,219239,31.53,31.564,26,0,253,0,255,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_HSB,FP,Acp,T3,FP27,HSB,G,FP_Acp_T3_FP27.jpg_HSB_08,219239,104.617,37.227,127,0,188,0,255,FP_Acp_T3_FP27
FP_Acp_T3_FP27.jpg_HSB,FP,Acp,T3,FP27,HSB,B,FP_Acp_T3_FP27.jpg_HSB_09,219239,122.811,18.094,134,32,167,0,255,FP_Acp_T3_FP27
FP_Acp_T3_FP28.jpg_RGB,FP,Acp,T3,FP28,RGB,R,FP_Acp_T3_FP28.jpg_RGB_01,158911,104.818,14.73,96,32,145,0,255,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_RGB,FP,Acp,T3,FP28,RGB,G,FP_Acp_T3_FP28.jpg_RGB_02,158911,87.502,17.934,72,24,127,0,255,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_RGB,FP,Acp,T3,FP28,RGB,B,FP_Acp_T3_FP28.jpg_RGB_03,158911,65.112,23.605,41,21,127,0,255,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_LAB,FP,Acp,T3,FP28,LAB,R,FP_Acp_T3_FP28.jpg_LAB_04,158911,38.269,7.131,30.855,9.443,53.826,-3.40E+38,3.40E+38,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_LAB,FP,Acp,T3,FP28,LAB,G,FP_Acp_T3_FP28.jpg_LAB_05,158911,3.837,1.754,2.243,-6.134,11.811,-3.40E+38,3.40E+38,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_LAB,FP,Acp,T3,FP28,LAB,B,FP_Acp_T3_FP28.jpg_LAB_06,158911,15.806,6.376,4.309,-5.45,28.084,-3.40E+38,3.40E+38,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_HSB,FP,Acp,T3,FP28,HSB,R,FP_Acp_T3_FP28.jpg_HSB_07,158911,26.275,24.848,24,0,252,0,255,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_HSB,FP,Acp,T3,FP28,HSB,G,FP_Acp_T3_FP28.jpg_HSB_08,158911,99.781,41.196,144,0,183,0,255,FP_Acp_T3_FP28
FP_Acp_T3_FP28.jpg_HSB,FP,Acp,T3,FP28,HSB,B,FP_Acp_T3_FP28.jpg_HSB_09,158911,104.851,14.731,96,32,145,0,255,FP_Acp_T3_FP28
FP_Acp_T3_FP29.jpg_RGB,FP,Acp,T3,FP29,RGB,R,FP_Acp_T3_FP29.jpg_RGB_01,163126,99.367,15.807,93,55,143,0,255,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_RGB,FP,Acp,T3,FP29,RGB,G,FP_Acp_T3_FP29.jpg_RGB_02,163126,80.974,19.034,71,33,126,0,255,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_RGB,FP,Acp,T3,FP29,RGB,B,FP_Acp_T3_FP29.jpg_RGB_03,163126,55.634,22.886,38,9,120,0,255,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_LAB,FP,Acp,T3,FP29,LAB,R,FP_Acp_T3_FP29.jpg_LAB_04,163126,35.574,7.645,28.232,15.06,53.162,-3.40E+38,3.40E+38,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_LAB,FP,Acp,T3,FP29,LAB,G,FP_Acp_T3_FP29.jpg_LAB_05,163126,4.025,1.808,4.887,-4.476,10.274,-3.40E+38,3.40E+38,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_LAB,FP,Acp,T3,FP29,LAB,B,FP_Acp_T3_FP29.jpg_LAB_06,163126,17.923,4.567,20.127,-1.253,30.113,-3.40E+38,3.40E+38,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_HSB,FP,Acp,T3,FP29,HSB,R,FP_Acp_T3_FP29.jpg_HSB_07,163126,24.047,2.448,24,0,155,0,255,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_HSB,FP,Acp,T3,FP29,HSB,G,FP_Acp_T3_FP29.jpg_HSB_08,163126,116.737,36.549,154,0,213,0,255,FP_Acp_T3_FP29
FP_Acp_T3_FP29.jpg_HSB,FP,Acp,T3,FP29,HSB,B,FP_Acp_T3_FP29.jpg_HSB_09,163126,99.368,15.808,93,55,143,0,255,FP_Acp_T3_FP29
FP_Acp_T3_FP30.jpg_RGB,FP,Acp,T3,FP30,RGB,R,FP_Acp_T3_FP30.jpg_RGB_01,204311,76.651,17.493,66,6,127,0,255,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_RGB,FP,Acp,T3,FP30,RGB,G,FP_Acp_T3_FP30.jpg_RGB_02,204311,59.038,18.901,45,0,107,0,255,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_RGB,FP,Acp,T3,FP30,RGB,B,FP_Acp_T3_FP30.jpg_RGB_03,204311,37.71,20.349,21,0,105,0,255,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_LAB,FP,Acp,T3,FP30,LAB,R,FP_Acp_T3_FP30.jpg_LAB_04,204311,26.116,8.063,20.016,0.643,45.935,-3.40E+38,3.40E+38,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_LAB,FP,Acp,T3,FP30,LAB,G,FP_Acp_T3_FP30.jpg_LAB_05,204311,4.779,1.76,5.752,-6.709,10.867,-3.40E+38,3.40E+38,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_LAB,FP,Acp,T3,FP30,LAB,B,FP_Acp_T3_FP30.jpg_LAB_06,204311,16.197,4.469,16.427,-4.535,28.287,-3.40E+38,3.40E+38,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_HSB,FP,Acp,T3,FP30,HSB,R,FP_Acp_T3_FP30.jpg_HSB_07,204311,22.955,7.825,23,0,250,0,255,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_HSB,FP,Acp,T3,FP30,HSB,G,FP_Acp_T3_FP30.jpg_HSB_08,204311,135.992,41.264,170,0,255,0,255,FP_Acp_T3_FP30
FP_Acp_T3_FP30.jpg_HSB,FP,Acp,T3,FP30,HSB,B,FP_Acp_T3_FP30.jpg_HSB_09,204311,76.672,17.484,66,6,127,0,255,FP_Acp_T3_FP30
FP_Acp_T4_FP21.jpg_RGB,FP,Acp,T4,FP21,RGB,R,FP_Acp_T4_FP21.jpg_RGB_01,1777165,158.38,7.709,157,5,177,0,255,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_RGB,FP,Acp,T4,FP21,RGB,G,FP_Acp_T4_FP21.jpg_RGB_02,1777165,156.463,8.086,156,5,171,0,255,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_RGB,FP,Acp,T4,FP21,RGB,B,FP_Acp_T4_FP21.jpg_RGB_03,1777165,157.851,9.402,159,5,174,0,255,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_LAB,FP,Acp,T4,FP21,LAB,R,FP_Acp_T4_FP21.jpg_LAB_04,1777165,64.712,3.159,64.69,1.371,69.911,-3.40E+38,3.40E+38,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_LAB,FP,Acp,T4,FP21,LAB,G,FP_Acp_T4_FP21.jpg_LAB_05,1777165,0.973,0.471,1.302,-5.895,5.238,-3.40E+38,3.40E+38,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_LAB,FP,Acp,T4,FP21,LAB,B,FP_Acp_T4_FP21.jpg_LAB_06,1777165,-0.475,1.533,-1.274,-6.261,14.842,-3.40E+38,3.40E+38,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_HSB,FP,Acp,T4,FP21,HSB,R,FP_Acp_T4_FP21.jpg_HSB_07,1777165,169.702,70.068,198,0,250,0,255,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_HSB,FP,Acp,T4,FP21,HSB,G,FP_Acp_T4_FP21.jpg_HSB_08,1777165,5.056,4.667,4,0,100,0,255,FP_Acp_T4_FP21
FP_Acp_T4_FP21.jpg_HSB,FP,Acp,T4,FP21,HSB,B,FP_Acp_T4_FP21.jpg_HSB_09,1777165,159.228,7.653,159,5,177,0,255,FP_Acp_T4_FP21
FP_Acp_T4_FP22.jpg_RGB,FP,Acp,T4,FP22,RGB,R,FP_Acp_T4_FP22.jpg_RGB_01,2100419,160.05,7.676,165,14,176,0,255,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_RGB,FP,Acp,T4,FP22,RGB,G,FP_Acp_T4_FP22.jpg_RGB_02,2100419,159.756,8.446,165,10,171,0,255,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_RGB,FP,Acp,T4,FP22,RGB,B,FP_Acp_T4_FP22.jpg_RGB_03,2100419,159.037,10.997,165,7,174,0,255,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_LAB,FP,Acp,T4,FP22,LAB,R,FP_Acp_T4_FP22.jpg_LAB_04,2100419,65.765,3.242,67.36,2.943,69.842,-3.40E+38,3.40E+38,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_LAB,FP,Acp,T4,FP22,LAB,G,FP_Acp_T4_FP22.jpg_LAB_05,2100419,-0.012,0.459,0.006,-9.289,5.537,-3.40E+38,3.40E+38,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_LAB,FP,Acp,T4,FP22,LAB,B,FP_Acp_T4_FP22.jpg_LAB_06,2100419,0.423,1.929,0.007,-6.57,18.007,-3.40E+38,3.40E+38,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_HSB,FP,Acp,T4,FP22,HSB,R,FP_Acp_T4_FP22.jpg_HSB_07,2100419,67.588,73.175,0,0,250,0,255,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_HSB,FP,Acp,T4,FP22,HSB,G,FP_Acp_T4_FP22.jpg_HSB_08,2100419,4.165,6.888,3,0,127,0,255,FP_Acp_T4_FP22
FP_Acp_T4_FP22.jpg_HSB,FP,Acp,T4,FP22,HSB,B,FP_Acp_T4_FP22.jpg_HSB_09,2100419,160.845,7.824,166,14,176,0,255,FP_Acp_T4_FP22
FP_Acp_T4_FP23.jpg_RGB,FP,Acp,T4,FP23,RGB,R,FP_Acp_T4_FP23.jpg_RGB_01,2198636,158.136,6.997,162,17,171,0,255,FP_Acp_T4_FP23
FP_Acp_T4_FP23.jpg_RGB,FP,Acp,T4,FP23,RGB,G,FP_Acp_T4_FP23.jpg_RGB_02,2198636,157.592,8.967,162,20,169,0,255,FP_Acp_T4_FP23
FP_Acp_T4_FP23.jpg_RGB,FP,Acp,T4,FP23,RGB,B,FP_Acp_T4_FP23.jpg_RGB_03,2198636,160.696,12.672,166,17,173,0,255,FP_Acp_T4_FP23
FP_Acp_T4_FP23.jpg_LAB,FP,Acp,T4,FP23,LAB,R,FP_Acp_T4_FP23.jpg_LAB_04,2198636,65.076,3.366,66.746,6.517,68.068,-3.40E+38,3.40E+38,FP_Acp_T4_FP23
