"","Date","Time","Temperature","Date_Time","hour","day","Site","Treatment"
"1491",2022-09-30,"14:00:00",32.911,"2022-09-30 14:00:00",14,30,"DL","T4"
"1492",2022-09-30,"14:10:00",23.869,"1664547000",14,30,"DL","amb"
"1493",2022-09-30,"14:10:00",31.472,"2022-09-30 14:10:00",14,30,"DL","T3"
"1494",2022-09-30,"14:10:00",33.326,"2022-09-30 14:10:00",14,30,"DL","T4"
"1495",2022-09-30,"14:20:00",23.869,"1664547600",14,30,"DL","amb"
"1496",2022-09-30,"14:20:00",31.778,"2022-09-30 14:20:00",14,30,"DL","T3"
"1497",2022-09-30,"14:20:00",34.058,"2022-09-30 14:20:00",14,30,"DL","T4"
"1498",2022-09-30,"14:30:00",23.966,"1664548200",14,30,"DL","amb"
"1499",2022-09-30,"14:30:00",32.291,"2022-09-30 14:30:00",14,30,"DL","T3"
"1500",2022-09-30,"14:30:00",34.374,"2022-09-30 14:30:00",14,30,"DL","T4"
"1501",2022-09-30,"14:40:00",23.677,"1664548800",14,30,"DL","amb"
"1502",2022-09-30,"14:40:00",32.807,"2022-09-30 14:40:00",14,30,"DL","T3"
"1503",2022-09-30,"14:40:00",35.009,"2022-09-30 14:40:00",14,30,"DL","T4"
"1504",2022-09-30,"14:50:00",23.581,"1664549400",14,30,"DL","amb"
"1505",2022-09-30,"14:50:00",33.222,"2022-09-30 14:50:00",14,30,"DL","T3"
"1506",2022-09-30,"14:50:00",35.222,"2022-09-30 14:50:00",14,30,"DL","T4"
"1507",2022-09-30,"15:00:00",23.292,"1664550000",15,30,"DL","amb"
"1508",2022-09-30,"15:00:00",33.535,"2022-09-30 15:00:00",15,30,"DL","T3"
"1509",2022-09-30,"15:00:00",35.756,"2022-09-30 15:00:00",15,30,"DL","T4"
"1510",2022-09-30,"15:10:00",23.196,"1664550600",15,30,"DL","amb"
"1511",2022-09-30,"15:10:00",33.535,"2022-09-30 15:10:00",15,30,"DL","T3"
"1512",2022-09-30,"15:10:00",36.187,"2022-09-30 15:10:00",15,30,"DL","T4"
"1513",2022-09-30,"15:20:00",23.004,"1664551200",15,30,"DL","amb"
"1514",2022-09-30,"15:20:00",33.535,"2022-09-30 15:20:00",15,30,"DL","T3"
"1515",2022-09-30,"15:20:00",35.971,"2022-09-30 15:20:00",15,30,"DL","T4"
"1516",2022-09-30,"15:30:00",23.1,"1664551800",15,30,"DL","amb"
"1517",2022-09-30,"15:30:00",33.639,"2022-09-30 15:30:00",15,30,"DL","T3"
"1518",2022-09-30,"15:30:00",36.187,"2022-09-30 15:30:00",15,30,"DL","T4"
"1519",2022-09-30,"15:40:00",23.1,"1664552400",15,30,"DL","amb"
"1520",2022-09-30,"15:40:00",33.535,"2022-09-30 15:40:00",15,30,"DL","T3"
"1521",2022-09-30,"15:40:00",35.864,"2022-09-30 15:40:00",15,30,"DL","T4"
"1522",2022-09-30,"15:50:00",23.004,"1664553000",15,30,"DL","amb"
"1523",2022-09-30,"15:50:00",33.535,"2022-09-30 15:50:00",15,30,"DL","T3"
"1524",2022-09-30,"15:50:00",35.971,"2022-09-30 15:50:00",15,30,"DL","T4"
"1525",2022-09-30,"16:00:00",23.004,"1664553600",16,30,"DL","amb"
"1526",2022-09-30,"16:00:00",33.535,"2022-09-30 16:00:00",16,30,"DL","T3"
"1527",2022-09-30,"16:00:00",36.079,"2022-09-30 16:00:00",16,30,"DL","T4"
"1528",2022-09-30,"16:10:00",22.908,"1664554200",16,30,"DL","amb"
"1529",2022-09-30,"16:10:00",33.535,"2022-09-30 16:10:00",16,30,"DL","T3"
"1530",2022-09-30,"16:10:00",35.864,"2022-09-30 16:10:00",16,30,"DL","T4"
"1531",2022-09-30,"16:20:00",22.812,"1664554800",16,30,"DL","amb"
"1532",2022-09-30,"16:20:00",33.535,"2022-09-30 16:20:00",16,30,"DL","T3"
"1533",2022-09-30,"16:20:00",35.864,"2022-09-30 16:20:00",16,30,"DL","T4"
"1534",2022-09-30,"16:30:00",22.812,"1664555400",16,30,"DL","amb"
"1535",2022-09-30,"16:30:00",33.535,"2022-09-30 16:30:00",16,30,"DL","T3"
"1536",2022-09-30,"16:30:00",36.079,"2022-09-30 16:30:00",16,30,"DL","T4"
"1537",2022-09-30,"16:40:00",22.717,"1664556000",16,30,"DL","amb"
"1538",2022-09-30,"16:40:00",33.639,"2022-09-30 16:40:00",16,30,"DL","T3"
"1539",2022-09-30,"16:40:00",35.864,"2022-09-30 16:40:00",16,30,"DL","T4"
"1540",2022-09-30,"16:50:00",22.621,"1664556600",16,30,"DL","amb"
"1541",2022-09-30,"16:50:00",33.43,"2022-09-30 16:50:00",16,30,"DL","T3"
"1542",2022-09-30,"16:50:00",35.971,"2022-09-30 16:50:00",16,30,"DL","T4"
"1543",2022-09-30,"17:00:00",22.525,"1664557200",17,30,"DL","amb"
"1544",2022-09-30,"17:00:00",33.43,"2022-09-30 17:00:00",17,30,"DL","T3"
"1545",2022-09-30,"17:00:00",36.079,"2022-09-30 17:00:00",17,30,"DL","T4"
"1546",2022-09-30,"17:10:00",22.525,"1664557800",17,30,"DL","amb"
"1547",2022-09-30,"17:10:00",33.535,"2022-09-30 17:10:00",17,30,"DL","T3"
"1548",2022-09-30,"17:10:00",35.971,"2022-09-30 17:10:00",17,30,"DL","T4"
"1549",2022-09-30,"17:20:00",22.429,"1664558400",17,30,"DL","amb"
"1550",2022-09-30,"17:20:00",33.535,"2022-09-30 17:20:00",17,30,"DL","T3"
"1551",2022-09-30,"17:20:00",36.079,"2022-09-30 17:20:00",17,30,"DL","T4"
"1552",2022-09-30,"17:30:00",22.333,"1664559000",17,30,"DL","amb"
"1553",2022-09-30,"17:30:00",33.535,"2022-09-30 17:30:00",17,30,"DL","T3"
"1554",2022-09-30,"17:30:00",35.864,"2022-09-30 17:30:00",17,30,"DL","T4"
"1555",2022-09-30,"17:40:00",22.333,"1664559600",17,30,"DL","amb"
"1556",2022-09-30,"17:40:00",33.43,"2022-09-30 17:40:00",17,30,"DL","T3"
"1557",2022-09-30,"17:40:00",35.971,"2022-09-30 17:40:00",17,30,"DL","T4"
"1558",2022-09-30,"17:50:00",22.238,"1664560200",17,30,"DL","amb"
"1559",2022-09-30,"17:50:00",33.535,"2022-09-30 17:50:00",17,30,"DL","T3"
"1560",2022-09-30,"17:50:00",35.864,"2022-09-30 17:50:00",17,30,"DL","T4"
"1561",2022-09-30,"18:00:00",22.238,"1664560800",18,30,"DL","amb"
"1562",2022-09-30,"18:00:00",33.535,"2022-09-30 18:00:00",18,30,"DL","T3"
"1563",2022-09-30,"18:00:00",35.864,"2022-09-30 18:00:00",18,30,"DL","T4"
"1564",2022-09-30,"18:10:00",22.142,"1664561400",18,30,"DL","amb"
"1565",2022-09-30,"18:10:00",33.118,"2022-09-30 18:10:00",18,30,"DL","T3"
"1566",2022-09-30,"18:10:00",35.542,"2022-09-30 18:10:00",18,30,"DL","T4"
"1567",2022-09-30,"18:20:00",22.142,"1664562000",18,30,"DL","amb"
"1568",2022-09-30,"18:20:00",31.88,"2022-09-30 18:20:00",18,30,"DL","T3"
"1569",2022-09-30,"18:20:00",34.585,"2022-09-30 18:20:00",18,30,"DL","T4"
"1570",2022-09-30,"18:30:00",22.142,"1664562600",18,30,"DL","amb"
"1571",2022-09-30,"18:30:00",31.268,"2022-09-30 18:30:00",18,30,"DL","T3"
"1572",2022-09-30,"18:30:00",32.188,"2022-09-30 18:30:00",18,30,"DL","T4"
"1573",2022-09-30,"18:40:00",22.046,"1664563200",18,30,"DL","amb"
"1574",2022-09-30,"18:40:00",30.255,"2022-09-30 18:40:00",18,30,"DL","T4"
"1575",2022-09-30,"18:40:00",30.558,"2022-09-30 18:40:00",18,30,"DL","T3"
"1576",2022-09-30,"18:50:00",22.046,"1664563800",18,30,"DL","amb"
"1577",2022-09-30,"18:50:00",28.655,"2022-09-30 18:50:00",18,30,"DL","T3"
"1578",2022-09-30,"18:50:00",28.754,"2022-09-30 18:50:00",18,30,"DL","T4"
"1579",2022-09-30,"19:00:00",22.046,"1664564400",19,30,"DL","amb"
"1580",2022-09-30,"19:00:00",26.879,"2022-09-30 19:00:00",19,30,"DL","T3"
"1581",2022-09-30,"19:00:00",27.567,"2022-09-30 19:00:00",19,30,"DL","T4"
"1582",2022-09-30,"19:10:00",21.951,"1664565000",19,30,"DL","amb"
"1583",2022-09-30,"19:10:00",26.781,"2022-09-30 19:10:00",19,30,"DL","T4"
"1584",2022-09-30,"19:10:00",27.173,"2022-09-30 19:10:00",19,30,"DL","T3"
"1585",2022-09-30,"19:20:00",21.951,"1664565600",19,30,"DL","amb"
"1586",2022-09-30,"19:20:00",26.683,"2022-09-30 19:20:00",19,30,"DL","T4"
"1587",2022-09-30,"19:20:00",26.977,"2022-09-30 19:20:00",19,30,"DL","T3"
"1588",2022-09-30,"19:30:00",21.951,"1664566200",19,30,"DL","amb"
"1589",2022-09-30,"19:30:00",26.488,"2022-09-30 19:30:00",19,30,"DL","T4"
"1590",2022-09-30,"19:30:00",26.977,"2022-09-30 19:30:00",19,30,"DL","T3"
"1591",2022-09-30,"19:40:00",21.951,"1664566800",19,30,"DL","amb"
"1592",2022-09-30,"19:40:00",26.39,"2022-09-30 19:40:00",19,30,"DL","T4"
"1593",2022-09-30,"19:40:00",27.075,"2022-09-30 19:40:00",19,30,"DL","T3"
"1594",2022-09-30,"19:50:00",21.951,"1664567400",19,30,"DL","amb"
"1595",2022-09-30,"19:50:00",26.585,"2022-09-30 19:50:00",19,30,"DL","T4"
"1596",2022-09-30,"19:50:00",27.075,"2022-09-30 19:50:00",19,30,"DL","T3"
"1597",2022-09-30,"2:00:00",21.76,"1664503200",2,30,"DL","amb"
"1598",2022-09-30,"2:00:00",26.977,"2022-09-30 02:00:00",2,30,"DL","T1"
"1599",2022-09-30,"2:00:00",26.977,"2022-09-30 02:00:00",2,30,"DL","T2"
"1600",2022-09-30,"2:10:00",21.76,"1664503800",2,30,"DL","amb"
"1601",2022-09-30,"2:10:00",26.977,"2022-09-30 02:10:00",2,30,"DL","T1"
"1602",2022-09-30,"2:10:00",27.075,"2022-09-30 02:10:00",2,30,"DL","T2"
"1603",2022-09-30,"2:20:00",21.76,"1664504400",2,30,"DL","amb"
"1604",2022-09-30,"2:20:00",26.977,"2022-09-30 02:20:00",2,30,"DL","T1"
"1605",2022-09-30,"2:20:00",27.075,"2022-09-30 02:20:00",2,30,"DL","T2"
"1606",2022-09-30,"2:30:00",21.76,"1664505000",2,30,"DL","amb"
"1607",2022-09-30,"2:30:00",26.977,"2022-09-30 02:30:00",2,30,"DL","T1"
"1608",2022-09-30,"2:30:00",27.075,"2022-09-30 02:30:00",2,30,"DL","T2"
"1609",2022-09-30,"2:40:00",21.76,"1664505600",2,30,"DL","amb"
"1610",2022-09-30,"2:40:00",26.977,"2022-09-30 02:40:00",2,30,"DL","T1"
"1611",2022-09-30,"2:40:00",27.075,"2022-09-30 02:40:00",2,30,"DL","T2"
"1612",2022-09-30,"2:50:00",21.76,"1664506200",2,30,"DL","amb"
"1613",2022-09-30,"2:50:00",26.977,"2022-09-30 02:50:00",2,30,"DL","T1"
"1614",2022-09-30,"2:50:00",27.075,"2022-09-30 02:50:00",2,30,"DL","T2"
"1615",2022-09-30,"20:00:00",21.951,"1664568000",20,30,"DL","amb"
"1616",2022-09-30,"20:00:00",26.977,"2022-09-30 20:00:00",20,30,"DL","T3"
"1617",2022-09-30,"20:00:00",26.977,"2022-09-30 20:00:00",20,30,"DL","T4"
"1618",2022-09-30,"20:10:00",21.951,"1664568600",20,30,"DL","amb"
"1619",2022-09-30,"20:10:00",26.977,"2022-09-30 20:10:00",20,30,"DL","T3"
"1620",2022-09-30,"20:10:00",26.977,"2022-09-30 20:10:00",20,30,"DL","T4"
"1621",2022-09-30,"20:20:00",21.951,"1664569200",20,30,"DL","amb"
"1622",2022-09-30,"20:20:00",26.977,"2022-09-30 20:20:00",20,30,"DL","T4"
"1623",2022-09-30,"20:20:00",27.075,"2022-09-30 20:20:00",20,30,"DL","T3"
"1624",2022-09-30,"20:30:00",21.951,"1664569800",20,30,"DL","amb"
"1625",2022-09-30,"20:30:00",26.977,"2022-09-30 20:30:00",20,30,"DL","T3"
"1626",2022-09-30,"20:30:00",26.977,"2022-09-30 20:30:00",20,30,"DL","T4"
"1627",2022-09-30,"20:40:00",21.951,"1664570400",20,30,"DL","amb"
"1628",2022-09-30,"20:40:00",26.977,"2022-09-30 20:40:00",20,30,"DL","T3"
"1629",2022-09-30,"20:40:00",26.977,"2022-09-30 20:40:00",20,30,"DL","T4"
"1630",2022-09-30,"20:50:00",21.855,"1664571000",20,30,"DL","amb"
"1631",2022-09-30,"20:50:00",27.075,"2022-09-30 20:50:00",20,30,"DL","T3"
"1632",2022-09-30,"20:50:00",27.075,"2022-09-30 20:50:00",20,30,"DL","T4"
"1633",2022-09-30,"21:00:00",21.951,"1664571600",21,30,"DL","amb"
"1634",2022-09-30,"21:00:00",27.075,"2022-09-30 21:00:00",21,30,"DL","T3"
"1635",2022-09-30,"21:00:00",27.075,"2022-09-30 21:00:00",21,30,"DL","T4"
"1636",2022-09-30,"21:10:00",21.951,"1664572200",21,30,"DL","amb"
"1637",2022-09-30,"21:10:00",26.977,"2022-09-30 21:10:00",21,30,"DL","T3"
"1638",2022-09-30,"21:10:00",26.977,"2022-09-30 21:10:00",21,30,"DL","T4"
"1639",2022-09-30,"21:20:00",21.951,"1664572800",21,30,"DL","amb"
"1640",2022-09-30,"21:20:00",26.977,"2022-09-30 21:20:00",21,30,"DL","T4"
"1641",2022-09-30,"21:20:00",27.075,"2022-09-30 21:20:00",21,30,"DL","T3"
"1642",2022-09-30,"21:30:00",21.951,"1664573400",21,30,"DL","amb"
"1643",2022-09-30,"21:30:00",26.977,"2022-09-30 21:30:00",21,30,"DL","T4"
"1644",2022-09-30,"21:30:00",27.075,"2022-09-30 21:30:00",21,30,"DL","T3"
"1645",2022-09-30,"21:40:00",21.951,"1664574000",21,30,"DL","amb"
"1646",2022-09-30,"21:40:00",26.977,"2022-09-30 21:40:00",21,30,"DL","T3"
"1647",2022-09-30,"21:40:00",26.977,"2022-09-30 21:40:00",21,30,"DL","T4"
"1648",2022-09-30,"21:50:00",21.951,"1664574600",21,30,"DL","amb"
"1649",2022-09-30,"21:50:00",26.977,"2022-09-30 21:50:00",21,30,"DL","T4"
"1650",2022-09-30,"21:50:00",27.075,"2022-09-30 21:50:00",21,30,"DL","T3"
"1651",2022-09-30,"22:00:00",21.951,"1664575200",22,30,"DL","amb"
"1652",2022-09-30,"22:00:00",27.075,"2022-09-30 22:00:00",22,30,"DL","T3"
"1653",2022-09-30,"22:00:00",27.075,"2022-09-30 22:00:00",22,30,"DL","T4"
"1654",2022-09-30,"22:10:00",21.951,"1664575800",22,30,"DL","amb"
"1655",2022-09-30,"22:10:00",26.977,"2022-09-30 22:10:00",22,30,"DL","T4"
"1656",2022-09-30,"22:10:00",27.075,"2022-09-30 22:10:00",22,30,"DL","T3"
"1657",2022-09-30,"22:20:00",21.951,"1664576400",22,30,"DL","amb"
"1658",2022-09-30,"22:20:00",26.977,"2022-09-30 22:20:00",22,30,"DL","T4"
"1659",2022-09-30,"22:20:00",27.075,"2022-09-30 22:20:00",22,30,"DL","T3"
"1660",2022-09-30,"22:30:00",21.951,"1664577000",22,30,"DL","amb"
"1661",2022-09-30,"22:30:00",27.075,"2022-09-30 22:30:00",22,30,"DL","T4"
"1662",2022-09-30,"22:30:00",27.173,"2022-09-30 22:30:00",22,30,"DL","T3"
"1663",2022-09-30,"22:40:00",21.951,"1664577600",22,30,"DL","amb"
"1664",2022-09-30,"22:40:00",27.075,"2022-09-30 22:40:00",22,30,"DL","T3"
"1665",2022-09-30,"22:40:00",27.075,"2022-09-30 22:40:00",22,30,"DL","T4"
"1666",2022-09-30,"22:50:00",21.951,"1664578200",22,30,"DL","amb"
"1667",2022-09-30,"22:50:00",27.075,"2022-09-30 22:50:00",22,30,"DL","T3"
"1668",2022-09-30,"22:50:00",27.075,"2022-09-30 22:50:00",22,30,"DL","T4"
"1669",2022-09-30,"23:00:00",21.951,"1664578800",23,30,"DL","amb"
"1670",2022-09-30,"23:00:00",27.173,"2022-09-30 23:00:00",23,30,"DL","T3"
"1671",2022-09-30,"23:00:00",27.173,"2022-09-30 23:00:00",23,30,"DL","T4"
"1672",2022-09-30,"23:10:00",21.951,"1664579400",23,30,"DL","amb"
"1673",2022-09-30,"23:10:00",26.977,"2022-09-30 23:10:00",23,30,"DL","T3"
"1674",2022-09-30,"23:10:00",27.075,"2022-09-30 23:10:00",23,30,"DL","T4"
"1675",2022-09-30,"23:20:00",21.951,"1664580000",23,30,"DL","amb"
"1676",2022-09-30,"23:20:00",27.075,"2022-09-30 23:20:00",23,30,"DL","T3"
"1677",2022-09-30,"23:20:00",27.075,"2022-09-30 23:20:00",23,30,"DL","T4"
"1678",2022-09-30,"23:30:00",21.951,"1664580600",23,30,"DL","amb"
"1679",2022-09-30,"23:30:00",27.075,"2022-09-30 23:30:00",23,30,"DL","T3"
"1680",2022-09-30,"23:30:00",27.075,"2022-09-30 23:30:00",23,30,"DL","T4"
"1681",2022-09-30,"23:40:00",21.951,"1664581200",23,30,"DL","amb"
"1682",2022-09-30,"23:40:00",26.977,"2022-09-30 23:40:00",23,30,"DL","T3"
"1683",2022-09-30,"23:40:00",26.977,"2022-09-30 23:40:00",23,30,"DL","T4"
"1684",2022-09-30,"23:50:00",21.951,"1664581800",23,30,"DL","amb"
"1685",2022-09-30,"23:50:00",26.977,"2022-09-30 23:50:00",23,30,"DL","T4"
"1686",2022-09-30,"23:50:00",27.075,"2022-09-30 23:50:00",23,30,"DL","T3"
"1687",2022-09-30,"3:00:00",21.76,"1664506800",3,30,"DL","amb"
"1688",2022-09-30,"3:00:00",26.977,"2022-09-30 03:00:00",3,30,"DL","T1"
"1689",2022-09-30,"3:00:00",27.075,"2022-09-30 03:00:00",3,30,"DL","T2"
"1690",2022-09-30,"3:10:00",21.76,"1664507400",3,30,"DL","amb"
"1691",2022-09-30,"3:10:00",26.879,"2022-09-30 03:10:00",3,30,"DL","T1"
"1692",2022-09-30,"3:10:00",27.075,"2022-09-30 03:10:00",3,30,"DL","T2"
"1693",2022-09-30,"3:20:00",21.76,"1664508000",3,30,"DL","amb"
"1694",2022-09-30,"3:20:00",27.075,"2022-09-30 03:20:00",3,30,"DL","T1"
"1695",2022-09-30,"3:20:00",27.075,"2022-09-30 03:20:00",3,30,"DL","T2"
"1696",2022-09-30,"3:30:00",21.76,"1664508600",3,30,"DL","amb"
"1697",2022-09-30,"3:30:00",26.977,"2022-09-30 03:30:00",3,30,"DL","T1"
"1698",2022-09-30,"3:30:00",26.977,"2022-09-30 03:30:00",3,30,"DL","T2"
"1699",2022-09-30,"3:40:00",21.76,"1664509200",3,30,"DL","amb"
"1700",2022-09-30,"3:40:00",26.977,"2022-09-30 03:40:00",3,30,"DL","T1"
"1701",2022-09-30,"3:40:00",26.977,"2022-09-30 03:40:00",3,30,"DL","T2"
"1702",2022-09-30,"3:50:00",21.76,"1664509800",3,30,"DL","amb"
"1703",2022-09-30,"3:50:00",26.977,"2022-09-30 03:50:00",3,30,"DL","T1"
"1704",2022-09-30,"3:50:00",26.977,"2022-09-30 03:50:00",3,30,"DL","T2"
"1705",2022-09-30,"4:00:00",21.76,"1664510400",4,30,"DL","amb"
"1706",2022-09-30,"4:00:00",26.977,"2022-09-30 04:00:00",4,30,"DL","T1"
"1707",2022-09-30,"4:00:00",26.977,"2022-09-30 04:00:00",4,30,"DL","T2"
"1708",2022-09-30,"4:10:00",21.76,"1664511000",4,30,"DL","amb"
"1709",2022-09-30,"4:10:00",26.977,"2022-09-30 04:10:00",4,30,"DL","T1"
"1710",2022-09-30,"4:10:00",26.977,"2022-09-30 04:10:00",4,30,"DL","T2"
"1711",2022-09-30,"4:20:00",21.76,"1664511600",4,30,"DL","amb"
"1712",2022-09-30,"4:20:00",26.977,"2022-09-30 04:20:00",4,30,"DL","T1"
"1713",2022-09-30,"4:20:00",26.977,"2022-09-30 04:20:00",4,30,"DL","T2"
"1714",2022-09-30,"4:30:00",21.76,"1664512200",4,30,"DL","amb"
"1715",2022-09-30,"4:30:00",26.977,"2022-09-30 04:30:00",4,30,"DL","T1"
"1716",2022-09-30,"4:30:00",26.977,"2022-09-30 04:30:00",4,30,"DL","T2"
"1717",2022-09-30,"4:40:00",21.76,"1664512800",4,30,"DL","amb"
"1718",2022-09-30,"4:40:00",26.977,"2022-09-30 04:40:00",4,30,"DL","T1"
"1719",2022-09-30,"4:40:00",26.977,"2022-09-30 04:40:00",4,30,"DL","T2"
"1720",2022-09-30,"4:50:00",21.76,"1664513400",4,30,"DL","amb"
"1721",2022-09-30,"4:50:00",26.977,"2022-09-30 04:50:00",4,30,"DL","T1"
"1722",2022-09-30,"4:50:00",27.075,"2022-09-30 04:50:00",4,30,"DL","T2"
"1723",2022-09-30,"5:00:00",21.76,"1664514000",5,30,"DL","amb"
"1724",2022-09-30,"5:00:00",26.977,"2022-09-30 05:00:00",5,30,"DL","T1"
"1725",2022-09-30,"5:00:00",27.075,"2022-09-30 05:00:00",5,30,"DL","T2"
"1726",2022-09-30,"5:10:00",21.76,"1664514600",5,30,"DL","amb"
"1727",2022-09-30,"5:10:00",26.977,"2022-09-30 05:10:00",5,30,"DL","T1"
"1728",2022-09-30,"5:10:00",26.977,"2022-09-30 05:10:00",5,30,"DL","T2"
"1729",2022-09-30,"5:20:00",21.76,"1664515200",5,30,"DL","amb"
"1730",2022-09-30,"5:20:00",26.977,"2022-09-30 05:20:00",5,30,"DL","T1"
"1731",2022-09-30,"5:20:00",26.977,"2022-09-30 05:20:00",5,30,"DL","T2"
"1732",2022-09-30,"5:30:00",21.76,"1664515800",5,30,"DL","amb"
"1733",2022-09-30,"5:30:00",26.977,"2022-09-30 05:30:00",5,30,"DL","T1"
"1734",2022-09-30,"5:30:00",27.075,"2022-09-30 05:30:00",5,30,"DL","T2"
"1735",2022-09-30,"5:40:00",21.76,"1664516400",5,30,"DL","amb"
"1736",2022-09-30,"5:40:00",26.977,"2022-09-30 05:40:00",5,30,"DL","T1"
"1737",2022-09-30,"5:40:00",27.075,"2022-09-30 05:40:00",5,30,"DL","T2"
"1738",2022-09-30,"5:50:00",21.76,"1664517000",5,30,"DL","amb"
"1739",2022-09-30,"5:50:00",27.075,"2022-09-30 05:50:00",5,30,"DL","T1"
"1740",2022-09-30,"5:50:00",27.075,"2022-09-30 05:50:00",5,30,"DL","T2"
"1741",2022-09-30,"6:00:00",21.76,"1664517600",6,30,"DL","amb"
"1742",2022-09-30,"6:00:00",26.977,"2022-09-30 06:00:00",6,30,"DL","T1"
"1743",2022-09-30,"6:00:00",27.075,"2022-09-30 06:00:00",6,30,"DL","T2"
"1744",2022-09-30,"6:10:00",21.76,"1664518200",6,30,"DL","amb"
"1745",2022-09-30,"6:10:00",26.977,"2022-09-30 06:10:00",6,30,"DL","T1"
"1746",2022-09-30,"6:10:00",27.075,"2022-09-30 06:10:00",6,30,"DL","T2"
"1747",2022-09-30,"6:20:00",21.76,"1664518800",6,30,"DL","amb"
"1748",2022-09-30,"6:20:00",27.075,"2022-09-30 06:20:00",6,30,"DL","T1"
"1749",2022-09-30,"6:20:00",27.075,"2022-09-30 06:20:00",6,30,"DL","T2"
"1750",2022-09-30,"6:30:00",21.76,"1664519400",6,30,"DL","amb"
"1751",2022-09-30,"6:30:00",26.977,"2022-09-30 06:30:00",6,30,"DL","T1"
"1752",2022-09-30,"6:30:00",26.977,"2022-09-30 06:30:00",6,30,"DL","T2"
"1753",2022-09-30,"6:40:00",21.855,"1664520000",6,30,"DL","amb"
"1754",2022-09-30,"6:40:00",26.977,"2022-09-30 06:40:00",6,30,"DL","T1"
"1755",2022-09-30,"6:40:00",27.075,"2022-09-30 06:40:00",6,30,"DL","T2"
"1756",2022-09-30,"6:50:00",21.855,"1664520600",6,30,"DL","amb"
"1757",2022-09-30,"6:50:00",26.977,"2022-09-30 06:50:00",6,30,"DL","T1"
"1758",2022-09-30,"6:50:00",27.075,"2022-09-30 06:50:00",6,30,"DL","T2"
"1759",2022-09-30,"7:00:00",21.855,"1664521200",7,30,"DL","amb"
"1760",2022-09-30,"7:00:00",26.977,"2022-09-30 07:00:00",7,30,"DL","T1"
"1761",2022-09-30,"7:00:00",27.075,"2022-09-30 07:00:00",7,30,"DL","T2"
"1762",2022-09-30,"7:10:00",22.046,"1664521800",7,30,"DL","amb"
"1763",2022-09-30,"7:10:00",25.805,"2022-09-30 07:10:00",7,30,"DL","T1"
"1764",2022-09-30,"7:10:00",27.075,"2022-09-30 07:10:00",7,30,"DL","T2"
"1765",2022-09-30,"7:20:00",22.238,"1664522400",7,30,"DL","amb"
"1766",2022-09-30,"7:20:00",26,"2022-09-30 07:20:00",7,30,"DL","T1"
"1767",2022-09-30,"7:20:00",27.075,"2022-09-30 07:20:00",7,30,"DL","T2"
"1768",2022-09-30,"7:30:00",22.429,"1664523000",7,30,"DL","amb"
"1769",2022-09-30,"7:30:00",25.902,"2022-09-30 07:30:00",7,30,"DL","T1"
"1770",2022-09-30,"7:30:00",26.292,"2022-09-30 07:30:00",7,30,"DL","T2"
"1771",2022-09-30,"7:40:00",22.717,"1664523600",7,30,"DL","amb"
"1772",2022-09-30,"7:40:00",23.966,"2022-09-30 07:40:00",7,30,"DL","T1"
"1773",2022-09-30,"7:40:00",24.738,"2022-09-30 07:40:00",7,30,"DL","T2"
"1774",2022-09-30,"7:50:00",23.004,"1664524200",7,30,"DL","amb"
"1775",2022-09-30,"7:50:00",23.292,"2022-09-30 07:50:00",7,30,"DL","T1"
"1776",2022-09-30,"7:50:00",23.966,"2022-09-30 07:50:00",7,30,"DL","T2"
"1813",2022-10-01,"0:00:00",21.951,"1664582400",0,1,"DL","amb"
"1814",2022-10-01,"0:00:00",26.977,"2022-10-01 00:00:00",0,1,"DL","T4"
"1815",2022-10-01,"0:00:00",27.075,"2022-10-01 00:00:00",0,1,"DL","T3"
"1816",2022-10-01,"0:10:00",21.951,"1664583000",0,1,"DL","amb"
"1817",2022-10-01,"0:10:00",26.977,"2022-10-01 00:10:00",0,1,"DL","T3"
"1818",2022-10-01,"0:10:00",27.075,"2022-10-01 00:10:00",0,1,"DL","T4"
"1819",2022-10-01,"0:20:00",21.951,"1664583600",0,1,"DL","amb"
"1820",2022-10-01,"0:20:00",26.977,"2022-10-01 00:20:00",0,1,"DL","T4"
"1821",2022-10-01,"0:20:00",27.075,"2022-10-01 00:20:00",0,1,"DL","T3"
"1822",2022-10-01,"0:30:00",21.951,"1664584200",0,1,"DL","amb"
"1823",2022-10-01,"0:30:00",27.075,"2022-10-01 00:30:00",0,1,"DL","T3"
"1824",2022-10-01,"0:30:00",27.075,"2022-10-01 00:30:00",0,1,"DL","T4"
"1825",2022-10-01,"0:40:00",21.951,"1664584800",0,1,"DL","amb"
"1826",2022-10-01,"0:40:00",26.977,"2022-10-01 00:40:00",0,1,"DL","T3"
"1827",2022-10-01,"0:40:00",27.075,"2022-10-01 00:40:00",0,1,"DL","T4"
"1828",2022-10-01,"0:50:00",21.951,"1664585400",0,1,"DL","amb"
"1829",2022-10-01,"0:50:00",26.977,"2022-10-01 00:50:00",0,1,"DL","T4"
"1830",2022-10-01,"0:50:00",27.075,"2022-10-01 00:50:00",0,1,"DL","T3"
"1831",2022-10-01,"1:00:00",21.951,"1664586000",1,1,"DL","amb"
"1832",2022-10-01,"1:00:00",26.977,"2022-10-01 01:00:00",1,1,"DL","T4"
"1833",2022-10-01,"1:00:00",27.075,"2022-10-01 01:00:00",1,1,"DL","T3"
"1834",2022-10-01,"1:10:00",21.951,"1664586600",1,1,"DL","amb"
